activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
411866,17776682,[],CHEMBL3888635,"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: Assay 2: The test is performed in white 384-well plates (Greiner Bio-One, reference 781207) in a total volume of 60 μL by adding 1 μL of compounds tested at different concentrations diluted in 100% DMSO (1.7% final DMSO concentration) in reaction buffer (PBS, 125 mM NaCl, 0.001% Novexin (consists of carbohydrate polymers), designed to increase the solubility and stability of proteins; Expedeon Ltd., Cambridgeshire, United Kingdom), 0.01% Gelatin, 0.01% 0.2%, Pluronic F-127 (block copolymer from ethylenoxide and propyleneoxide), 1 mM DTT). After addition of 1.25 nM MDM2-biotinylated or 2.5 nM MDM4-biotinylated (internal preparations), and 0.625 nM Europium labeled streptavidin (Perkin Elmer), the solution is pre-incubated for 15 minutes at room temperature, then 10 nM Cy5-p53 peptide (internal preparation) is added before an incubation at room temperature for 15 minutes prior to reading the plate. For measurement of samples, a Victor II microplate reader (Perkin Elmer) is used with the following settings: Excitation 340 nm, Emission Donor 620 nm and Emission Acceptor 665 nm. For selected compounds displaying IC50s between 0.05 and 5 nM on MDM2, a slightly modified assay is used with the following adaptations: 0.1 nM MDM2, 0.1 nM Europium labeled streptavidin and Tecan genios Pro is used as a microplate reader for the fluorescence measurements (p53-MDM2 Assay 2).",B,,,BAO_0000190,BAO_0000224,protein format,COc1ncncc1-c1cc2c(n1C(C)C)C(c1ccc(C#N)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,,,CHEMBL3886789,,2016,"{'bei': '16.56', 'le': '0.31', 'lle': '4.02', 'sei': '8.04'}",CHEMBL3979827,,CHEMBL3979827,8.53,False,http://www.openphacts.org/units/Nanomolar,2886071,=,37,True,=,,IC50,nM,,2.98,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,2.98
411867,17776683,[],CHEMBL3888635,"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: Assay 2: The test is performed in white 384-well plates (Greiner Bio-One, reference 781207) in a total volume of 60 μL by adding 1 μL of compounds tested at different concentrations diluted in 100% DMSO (1.7% final DMSO concentration) in reaction buffer (PBS, 125 mM NaCl, 0.001% Novexin (consists of carbohydrate polymers), designed to increase the solubility and stability of proteins; Expedeon Ltd., Cambridgeshire, United Kingdom), 0.01% Gelatin, 0.01% 0.2%, Pluronic F-127 (block copolymer from ethylenoxide and propyleneoxide), 1 mM DTT). After addition of 1.25 nM MDM2-biotinylated or 2.5 nM MDM4-biotinylated (internal preparations), and 0.625 nM Europium labeled streptavidin (Perkin Elmer), the solution is pre-incubated for 15 minutes at room temperature, then 10 nM Cy5-p53 peptide (internal preparation) is added before an incubation at room temperature for 15 minutes prior to reading the plate. For measurement of samples, a Victor II microplate reader (Perkin Elmer) is used with the following settings: Excitation 340 nm, Emission Donor 620 nm and Emission Acceptor 665 nm. For selected compounds displaying IC50s between 0.05 and 5 nM on MDM2, a slightly modified assay is used with the following adaptations: 0.1 nM MDM2, 0.1 nM Europium labeled streptavidin and Tecan genios Pro is used as a microplate reader for the fluorescence measurements (p53-MDM2 Assay 2).",B,,,BAO_0000190,BAO_0000224,protein format,COc1ncc(-c2cc3c(n2C(C)C)[C@H](c2ccc(C#N)c(F)c2)N(c2cc(Cl)c(=O)n(C)c2)C3=O)c(OC)n1,,,CHEMBL3886789,,2016,"{'bei': '17.71', 'le': '0.34', 'lle': '5.31', 'sei': '8.65'}",CHEMBL3894082,,CHEMBL3894082,9.97,False,http://www.openphacts.org/units/Nanomolar,2886072,=,37,True,=,,IC50,nM,,0.107,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,0.107
411868,17776684,[],CHEMBL3888635,"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: Assay 2: The test is performed in white 384-well plates (Greiner Bio-One, reference 781207) in a total volume of 60 μL by adding 1 μL of compounds tested at different concentrations diluted in 100% DMSO (1.7% final DMSO concentration) in reaction buffer (PBS, 125 mM NaCl, 0.001% Novexin (consists of carbohydrate polymers), designed to increase the solubility and stability of proteins; Expedeon Ltd., Cambridgeshire, United Kingdom), 0.01% Gelatin, 0.01% 0.2%, Pluronic F-127 (block copolymer from ethylenoxide and propyleneoxide), 1 mM DTT). After addition of 1.25 nM MDM2-biotinylated or 2.5 nM MDM4-biotinylated (internal preparations), and 0.625 nM Europium labeled streptavidin (Perkin Elmer), the solution is pre-incubated for 15 minutes at room temperature, then 10 nM Cy5-p53 peptide (internal preparation) is added before an incubation at room temperature for 15 minutes prior to reading the plate. For measurement of samples, a Victor II microplate reader (Perkin Elmer) is used with the following settings: Excitation 340 nm, Emission Donor 620 nm and Emission Acceptor 665 nm. For selected compounds displaying IC50s between 0.05 and 5 nM on MDM2, a slightly modified assay is used with the following adaptations: 0.1 nM MDM2, 0.1 nM Europium labeled streptavidin and Tecan genios Pro is used as a microplate reader for the fluorescence measurements (p53-MDM2 Assay 2).",B,,,BAO_0000190,BAO_0000224,protein format,COc1ncc(-c2cc3c(n2C(C)C)[C@@H](c2ccc(C#N)c(F)c2)N(c2cc(Cl)c(=O)n(C)c2)C3=O)c(OC)n1,,,CHEMBL3886789,,2016,"{'bei': '12.25', 'le': '0.24', 'lle': '2.24', 'sei': '5.99'}",CHEMBL4108457,,CHEMBL4108457,6.90,False,http://www.openphacts.org/units/Nanomolar,2886073,=,37,True,=,,IC50,nM,,126.14,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,126.144
411869,17776685,[],CHEMBL3888635,"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: Assay 2: The test is performed in white 384-well plates (Greiner Bio-One, reference 781207) in a total volume of 60 μL by adding 1 μL of compounds tested at different concentrations diluted in 100% DMSO (1.7% final DMSO concentration) in reaction buffer (PBS, 125 mM NaCl, 0.001% Novexin (consists of carbohydrate polymers), designed to increase the solubility and stability of proteins; Expedeon Ltd., Cambridgeshire, United Kingdom), 0.01% Gelatin, 0.01% 0.2%, Pluronic F-127 (block copolymer from ethylenoxide and propyleneoxide), 1 mM DTT). After addition of 1.25 nM MDM2-biotinylated or 2.5 nM MDM4-biotinylated (internal preparations), and 0.625 nM Europium labeled streptavidin (Perkin Elmer), the solution is pre-incubated for 15 minutes at room temperature, then 10 nM Cy5-p53 peptide (internal preparation) is added before an incubation at room temperature for 15 minutes prior to reading the plate. For measurement of samples, a Victor II microplate reader (Perkin Elmer) is used with the following settings: Excitation 340 nm, Emission Donor 620 nm and Emission Acceptor 665 nm. For selected compounds displaying IC50s between 0.05 and 5 nM on MDM2, a slightly modified assay is used with the following adaptations: 0.1 nM MDM2, 0.1 nM Europium labeled streptavidin and Tecan genios Pro is used as a microplate reader for the fluorescence measurements (p53-MDM2 Assay 2).",B,,,BAO_0000190,BAO_0000224,protein format,COc1ncc(-c2cc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(C)cn(C)c2=O)C3=O)c(OC)n1,,,CHEMBL3886789,,2016,"{'bei': '16.74', 'le': '0.32', 'lle': '3.99', 'sei': '9.77'}",CHEMBL3918559,,CHEMBL3918559,8.94,False,http://www.openphacts.org/units/Nanomolar,2886074,=,37,True,=,,IC50,nM,,1.156,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,1.156
417024,17780487,[],CHEMBL3888805,"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: Assay 1: This assay was used to evaluate compounds displaying inhibition of p53-MDM2 interaction and p53-MDM4 interaction at IC50s of 0.005 to 50 μM (p53-MDM2 Assay 1 and p53-MDM4 Assay 1, respectively). The test is performed in white 384-well plates (Greiner Bio-One, reference 781207) in a total volume of 60 μL by adding 1 μL of compounds tested at different concentrations diluted in 100% DMSO (1.7% final DMSO concentration) in reaction buffer (PBS, 125 mM NaCl, 0.001% Novexin (consists of carbohydrate polymers), designed to increase the solubility and stability of proteins; Expedeon Ltd., Cambridgeshire, United Kingdom), 0.01% Gelatin, 0.01% 0.2%, Pluronic F-127 (block copolymer from ethylenoxide and propyleneoxide), 1 mM DTT). After addition of 1.25 nM MDM2-biotinylated or 2.5 nM MDM4-biotinylated (internal preparations, both MDM2 and MDM4 are biotinylated at the C-terminal of the peptide construct), and 0.625 nM Europium labeled streptavidin (Perkin Elmer), the solution is pre-incubated for 15 minutes at room temperature, then 10 nM Cy5-p53 peptide (internal preparation, the Cy5 dye is directly bound to the N-terminal part of p53 peptide construct) is added before an incubation at room temperature for 15 minutes prior to reading the plate. For measurement of samples, a Victor II microplate reader (Perkin Elmer) is used with the following settings: Excitation 340 nm, Emission Donor 620 nm and Emission Acceptor 665 nm.",B,,,BAO_0000190,BAO_0000224,protein format,COc1ccccc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C(=O)N2,,,CHEMBL3886839,,2016,"{'bei': '16.56', 'le': '0.33', 'lle': '0.97', 'sei': '14.65'}",CHEMBL3904825,,CHEMBL3904825,8.70,False,http://www.openphacts.org/units/Nanomolar,2888189,=,37,True,=,,IC50,nM,,2.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,2.0
417025,17780488,[],CHEMBL3888805,"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: Assay 1: This assay was used to evaluate compounds displaying inhibition of p53-MDM2 interaction and p53-MDM4 interaction at IC50s of 0.005 to 50 μM (p53-MDM2 Assay 1 and p53-MDM4 Assay 1, respectively). The test is performed in white 384-well plates (Greiner Bio-One, reference 781207) in a total volume of 60 μL by adding 1 μL of compounds tested at different concentrations diluted in 100% DMSO (1.7% final DMSO concentration) in reaction buffer (PBS, 125 mM NaCl, 0.001% Novexin (consists of carbohydrate polymers), designed to increase the solubility and stability of proteins; Expedeon Ltd., Cambridgeshire, United Kingdom), 0.01% Gelatin, 0.01% 0.2%, Pluronic F-127 (block copolymer from ethylenoxide and propyleneoxide), 1 mM DTT). After addition of 1.25 nM MDM2-biotinylated or 2.5 nM MDM4-biotinylated (internal preparations, both MDM2 and MDM4 are biotinylated at the C-terminal of the peptide construct), and 0.625 nM Europium labeled streptavidin (Perkin Elmer), the solution is pre-incubated for 15 minutes at room temperature, then 10 nM Cy5-p53 peptide (internal preparation, the Cy5 dye is directly bound to the N-terminal part of p53 peptide construct) is added before an incubation at room temperature for 15 minutes prior to reading the plate. For measurement of samples, a Victor II microplate reader (Perkin Elmer) is used with the following settings: Excitation 340 nm, Emission Donor 620 nm and Emission Acceptor 665 nm.",B,,,BAO_0000190,BAO_0000224,protein format,COc1ccccc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cccc(Cl)c1F)C(=O)N2,,,CHEMBL3886839,,2016,"{'bei': '16.09', 'le': '0.32', 'lle': '0.64', 'sei': '14.61'}",CHEMBL3963661,,CHEMBL3963661,8.68,False,http://www.openphacts.org/units/Nanomolar,2888190,=,37,True,=,,IC50,nM,,2.1,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,2.1
417026,17780489,[],CHEMBL3888805,"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: Assay 1: This assay was used to evaluate compounds displaying inhibition of p53-MDM2 interaction and p53-MDM4 interaction at IC50s of 0.005 to 50 μM (p53-MDM2 Assay 1 and p53-MDM4 Assay 1, respectively). The test is performed in white 384-well plates (Greiner Bio-One, reference 781207) in a total volume of 60 μL by adding 1 μL of compounds tested at different concentrations diluted in 100% DMSO (1.7% final DMSO concentration) in reaction buffer (PBS, 125 mM NaCl, 0.001% Novexin (consists of carbohydrate polymers), designed to increase the solubility and stability of proteins; Expedeon Ltd., Cambridgeshire, United Kingdom), 0.01% Gelatin, 0.01% 0.2%, Pluronic F-127 (block copolymer from ethylenoxide and propyleneoxide), 1 mM DTT). After addition of 1.25 nM MDM2-biotinylated or 2.5 nM MDM4-biotinylated (internal preparations, both MDM2 and MDM4 are biotinylated at the C-terminal of the peptide construct), and 0.625 nM Europium labeled streptavidin (Perkin Elmer), the solution is pre-incubated for 15 minutes at room temperature, then 10 nM Cy5-p53 peptide (internal preparation, the Cy5 dye is directly bound to the N-terminal part of p53 peptide construct) is added before an incubation at room temperature for 15 minutes prior to reading the plate. For measurement of samples, a Victor II microplate reader (Perkin Elmer) is used with the following settings: Excitation 340 nm, Emission Donor 620 nm and Emission Acceptor 665 nm.",B,,,BAO_0000190,BAO_0000224,protein format,COc1ccccc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C(=O)N2,,,CHEMBL3886839,,2016,"{'bei': '16.33', 'le': '0.32', 'lle': '0.54', 'sei': '14.72'}",CHEMBL3982177,,CHEMBL3982177,8.74,False,http://www.openphacts.org/units/Nanomolar,2888191,=,37,True,=,,IC50,nM,,1.8,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,1.8
417027,17780490,[],CHEMBL3888805,"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: Assay 1: This assay was used to evaluate compounds displaying inhibition of p53-MDM2 interaction and p53-MDM4 interaction at IC50s of 0.005 to 50 μM (p53-MDM2 Assay 1 and p53-MDM4 Assay 1, respectively). The test is performed in white 384-well plates (Greiner Bio-One, reference 781207) in a total volume of 60 μL by adding 1 μL of compounds tested at different concentrations diluted in 100% DMSO (1.7% final DMSO concentration) in reaction buffer (PBS, 125 mM NaCl, 0.001% Novexin (consists of carbohydrate polymers), designed to increase the solubility and stability of proteins; Expedeon Ltd., Cambridgeshire, United Kingdom), 0.01% Gelatin, 0.01% 0.2%, Pluronic F-127 (block copolymer from ethylenoxide and propyleneoxide), 1 mM DTT). After addition of 1.25 nM MDM2-biotinylated or 2.5 nM MDM4-biotinylated (internal preparations, both MDM2 and MDM4 are biotinylated at the C-terminal of the peptide construct), and 0.625 nM Europium labeled streptavidin (Perkin Elmer), the solution is pre-incubated for 15 minutes at room temperature, then 10 nM Cy5-p53 peptide (internal preparation, the Cy5 dye is directly bound to the N-terminal part of p53 peptide construct) is added before an incubation at room temperature for 15 minutes prior to reading the plate. For measurement of samples, a Victor II microplate reader (Perkin Elmer) is used with the following settings: Excitation 340 nm, Emission Donor 620 nm and Emission Acceptor 665 nm.",B,,,BAO_0000190,BAO_0000224,protein format,COc1ccncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C(=O)N2,,,CHEMBL3886839,,2016,"{'bei': '15.86', 'le': '0.31', 'lle': '0.91', 'sei': '11.77'}",CHEMBL3911189,,CHEMBL3911189,8.51,False,http://www.openphacts.org/units/Nanomolar,2888192,=,37,True,=,,IC50,nM,,3.1,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,3.1
417028,17780491,[],CHEMBL3888805,"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: Assay 1: This assay was used to evaluate compounds displaying inhibition of p53-MDM2 interaction and p53-MDM4 interaction at IC50s of 0.005 to 50 μM (p53-MDM2 Assay 1 and p53-MDM4 Assay 1, respectively). The test is performed in white 384-well plates (Greiner Bio-One, reference 781207) in a total volume of 60 μL by adding 1 μL of compounds tested at different concentrations diluted in 100% DMSO (1.7% final DMSO concentration) in reaction buffer (PBS, 125 mM NaCl, 0.001% Novexin (consists of carbohydrate polymers), designed to increase the solubility and stability of proteins; Expedeon Ltd., Cambridgeshire, United Kingdom), 0.01% Gelatin, 0.01% 0.2%, Pluronic F-127 (block copolymer from ethylenoxide and propyleneoxide), 1 mM DTT). After addition of 1.25 nM MDM2-biotinylated or 2.5 nM MDM4-biotinylated (internal preparations, both MDM2 and MDM4 are biotinylated at the C-terminal of the peptide construct), and 0.625 nM Europium labeled streptavidin (Perkin Elmer), the solution is pre-incubated for 15 minutes at room temperature, then 10 nM Cy5-p53 peptide (internal preparation, the Cy5 dye is directly bound to the N-terminal part of p53 peptide construct) is added before an incubation at room temperature for 15 minutes prior to reading the plate. For measurement of samples, a Victor II microplate reader (Perkin Elmer) is used with the following settings: Excitation 340 nm, Emission Donor 620 nm and Emission Acceptor 665 nm.",B,,,BAO_0000190,BAO_0000224,protein format,,,,CHEMBL3886839,,2016,,CHEMBL3948860,,CHEMBL3948860,6.92,False,http://www.openphacts.org/units/Nanomolar,2888193,=,37,True,=,,IC50,nM,,120.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,120.0
417029,17780492,[],CHEMBL3888805,"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: Assay 1: This assay was used to evaluate compounds displaying inhibition of p53-MDM2 interaction and p53-MDM4 interaction at IC50s of 0.005 to 50 μM (p53-MDM2 Assay 1 and p53-MDM4 Assay 1, respectively). The test is performed in white 384-well plates (Greiner Bio-One, reference 781207) in a total volume of 60 μL by adding 1 μL of compounds tested at different concentrations diluted in 100% DMSO (1.7% final DMSO concentration) in reaction buffer (PBS, 125 mM NaCl, 0.001% Novexin (consists of carbohydrate polymers), designed to increase the solubility and stability of proteins; Expedeon Ltd., Cambridgeshire, United Kingdom), 0.01% Gelatin, 0.01% 0.2%, Pluronic F-127 (block copolymer from ethylenoxide and propyleneoxide), 1 mM DTT). After addition of 1.25 nM MDM2-biotinylated or 2.5 nM MDM4-biotinylated (internal preparations, both MDM2 and MDM4 are biotinylated at the C-terminal of the peptide construct), and 0.625 nM Europium labeled streptavidin (Perkin Elmer), the solution is pre-incubated for 15 minutes at room temperature, then 10 nM Cy5-p53 peptide (internal preparation, the Cy5 dye is directly bound to the N-terminal part of p53 peptide construct) is added before an incubation at room temperature for 15 minutes prior to reading the plate. For measurement of samples, a Victor II microplate reader (Perkin Elmer) is used with the following settings: Excitation 340 nm, Emission Donor 620 nm and Emission Acceptor 665 nm.",B,,,BAO_0000190,BAO_0000224,protein format,COc1ccncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C(=O)N2,,,CHEMBL3886839,,2016,"{'bei': '15.33', 'le': '0.31', 'lle': '0.95', 'sei': '11.17'}",CHEMBL3962130,,CHEMBL3962130,8.07,False,http://www.openphacts.org/units/Nanomolar,2888194,=,37,True,=,,IC50,nM,,8.5,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,8.5
417035,17780498,[],CHEMBL3888807,"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: Assay 2: For selected compounds displaying IC50s between 0.05 and 5 nM on MDM2, a slightly modified assay is used with the following adaptations: 0.1 nM MDM2, 0.1 nM Europium labeled streptavidin and Tecan genios Pro is used as a microplate reader for the fluorescence measurements (p53-MDM2 Assay 2). The test is performed in white 384-well plates (Greiner Bio-One, reference 781207) in a total volume of 60 μL by adding 1 μL of compounds tested at different concentrations diluted in 100% DMSO (1.7% final DMSO concentration) in reaction buffer (PBS, 125 mM NaCl, 0.001% Novexin (consists of carbohydrate polymers), designed to increase the solubility and stability of proteins; Expedeon Ltd., Cambridgeshire, United Kingdom), 0.01% Gelatin, 0.01% 0.2%, Pluronic F-127 (block copolymer from ethylenoxide and propyleneoxide), 1 mM DTT). After addition of 1.25 nM MDM2-biotinylated or 2.5 nM MDM4-biotinylated (internal preparations, both MDM2 and MDM4 are biotinylated at the C-terminal of the peptide construct), and 0.625 nM Europium labeled streptavidin (Perkin Elmer), the solution is pre-incubated for 15 minutes at room temperature, then 10 nM Cy5-p53 peptide (internal preparation, the Cy5 dye is directly bound to the N-terminal part of p53 peptide construct) is added before an incubation at room temperature for 15 minutes prior to reading the plate. For measurement of samples, a Victor II microplate reader (Perkin Elmer) is used with the following settings: Excitation 340 nm, Emission Donor 620 nm and Emission Acceptor 665 nm.",B,,,BAO_0000190,BAO_0000224,protein format,COc1ccccc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C(=O)N2,,,CHEMBL3886839,,2016,"{'bei': '11.52', 'le': '0.23', 'lle': '-1.68', 'sei': '10.19'}",CHEMBL3904825,,CHEMBL3904825,6.05,False,http://www.openphacts.org/units/Nanomolar,2888189,=,37,True,=,,IC50,nM,,882.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,882.0
417036,17780499,[],CHEMBL3888807,"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: Assay 2: For selected compounds displaying IC50s between 0.05 and 5 nM on MDM2, a slightly modified assay is used with the following adaptations: 0.1 nM MDM2, 0.1 nM Europium labeled streptavidin and Tecan genios Pro is used as a microplate reader for the fluorescence measurements (p53-MDM2 Assay 2). The test is performed in white 384-well plates (Greiner Bio-One, reference 781207) in a total volume of 60 μL by adding 1 μL of compounds tested at different concentrations diluted in 100% DMSO (1.7% final DMSO concentration) in reaction buffer (PBS, 125 mM NaCl, 0.001% Novexin (consists of carbohydrate polymers), designed to increase the solubility and stability of proteins; Expedeon Ltd., Cambridgeshire, United Kingdom), 0.01% Gelatin, 0.01% 0.2%, Pluronic F-127 (block copolymer from ethylenoxide and propyleneoxide), 1 mM DTT). After addition of 1.25 nM MDM2-biotinylated or 2.5 nM MDM4-biotinylated (internal preparations, both MDM2 and MDM4 are biotinylated at the C-terminal of the peptide construct), and 0.625 nM Europium labeled streptavidin (Perkin Elmer), the solution is pre-incubated for 15 minutes at room temperature, then 10 nM Cy5-p53 peptide (internal preparation, the Cy5 dye is directly bound to the N-terminal part of p53 peptide construct) is added before an incubation at room temperature for 15 minutes prior to reading the plate. For measurement of samples, a Victor II microplate reader (Perkin Elmer) is used with the following settings: Excitation 340 nm, Emission Donor 620 nm and Emission Acceptor 665 nm.",B,,,BAO_0000190,BAO_0000224,protein format,COc1ccccc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cccc(Cl)c1F)C(=O)N2,,,CHEMBL3886839,,2016,"{'bei': '11.32', 'le': '0.23', 'lle': '-1.93', 'sei': '10.29'}",CHEMBL3963661,,CHEMBL3963661,6.11,False,http://www.openphacts.org/units/Nanomolar,2888190,=,37,True,=,,IC50,nM,,779.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,779.0
417037,17780500,[],CHEMBL3888807,"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: Assay 2: For selected compounds displaying IC50s between 0.05 and 5 nM on MDM2, a slightly modified assay is used with the following adaptations: 0.1 nM MDM2, 0.1 nM Europium labeled streptavidin and Tecan genios Pro is used as a microplate reader for the fluorescence measurements (p53-MDM2 Assay 2). The test is performed in white 384-well plates (Greiner Bio-One, reference 781207) in a total volume of 60 μL by adding 1 μL of compounds tested at different concentrations diluted in 100% DMSO (1.7% final DMSO concentration) in reaction buffer (PBS, 125 mM NaCl, 0.001% Novexin (consists of carbohydrate polymers), designed to increase the solubility and stability of proteins; Expedeon Ltd., Cambridgeshire, United Kingdom), 0.01% Gelatin, 0.01% 0.2%, Pluronic F-127 (block copolymer from ethylenoxide and propyleneoxide), 1 mM DTT). After addition of 1.25 nM MDM2-biotinylated or 2.5 nM MDM4-biotinylated (internal preparations, both MDM2 and MDM4 are biotinylated at the C-terminal of the peptide construct), and 0.625 nM Europium labeled streptavidin (Perkin Elmer), the solution is pre-incubated for 15 minutes at room temperature, then 10 nM Cy5-p53 peptide (internal preparation, the Cy5 dye is directly bound to the N-terminal part of p53 peptide construct) is added before an incubation at room temperature for 15 minutes prior to reading the plate. For measurement of samples, a Victor II microplate reader (Perkin Elmer) is used with the following settings: Excitation 340 nm, Emission Donor 620 nm and Emission Acceptor 665 nm.",B,,,BAO_0000190,BAO_0000224,protein format,COc1ccc(F)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C(=O)N2,,,CHEMBL3886839,,2016,"{'bei': '11.34', 'le': '0.23', 'lle': '-2.07', 'sei': '10.57'}",CHEMBL3938216,,CHEMBL3938216,6.28,False,http://www.openphacts.org/units/Nanomolar,2888195,=,37,True,=,,IC50,nM,,531.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,531.0
417038,17780501,[],CHEMBL3888807,"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: Assay 2: For selected compounds displaying IC50s between 0.05 and 5 nM on MDM2, a slightly modified assay is used with the following adaptations: 0.1 nM MDM2, 0.1 nM Europium labeled streptavidin and Tecan genios Pro is used as a microplate reader for the fluorescence measurements (p53-MDM2 Assay 2). The test is performed in white 384-well plates (Greiner Bio-One, reference 781207) in a total volume of 60 μL by adding 1 μL of compounds tested at different concentrations diluted in 100% DMSO (1.7% final DMSO concentration) in reaction buffer (PBS, 125 mM NaCl, 0.001% Novexin (consists of carbohydrate polymers), designed to increase the solubility and stability of proteins; Expedeon Ltd., Cambridgeshire, United Kingdom), 0.01% Gelatin, 0.01% 0.2%, Pluronic F-127 (block copolymer from ethylenoxide and propyleneoxide), 1 mM DTT). After addition of 1.25 nM MDM2-biotinylated or 2.5 nM MDM4-biotinylated (internal preparations, both MDM2 and MDM4 are biotinylated at the C-terminal of the peptide construct), and 0.625 nM Europium labeled streptavidin (Perkin Elmer), the solution is pre-incubated for 15 minutes at room temperature, then 10 nM Cy5-p53 peptide (internal preparation, the Cy5 dye is directly bound to the N-terminal part of p53 peptide construct) is added before an incubation at room temperature for 15 minutes prior to reading the plate. For measurement of samples, a Victor II microplate reader (Perkin Elmer) is used with the following settings: Excitation 340 nm, Emission Donor 620 nm and Emission Acceptor 665 nm.",B,,,BAO_0000190,BAO_0000224,protein format,COc1ccc(C(=O)NCCO)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C(=O)N2,,,CHEMBL3886839,,2016,"{'bei': '10.20', 'le': '0.20', 'lle': '-0.58', 'sei': '5.84'}",CHEMBL3953377,,CHEMBL3953377,6.35,False,http://www.openphacts.org/units/Nanomolar,2888196,=,37,True,=,,IC50,nM,,447.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,447.0
